JKT,JKM,GRS,LT,LB,Category
3,2,6,329,410,2
3,2,1,211,106,2
3,3,3,200,250,2
7,4,0,605,500,2
5,5,2,145,275,2
5,4,2,204,400,2
4,2,2,435,350,2
4,4,2,570,300,2
4,3,0,394,420,2
3,2,2,303,150,2
4,3,2,180,220,2
3,3,2,262,250,2
6,3,3,212,150,2
3,2,2,278,235,2
6,3,8,266,200,2
5,5,0,198,200,2
4,3,2,180,265,2
3,2,0,238,200,2
4,4,2,276,400,2
5,3,1,142,160,2
4,3,2,302,253,2
4,4,0,250,350,2
4,4,2,300,360,2
5,4,3,157,250,2
4,2,1,190,380,2
6,3,3,212,150,2
4,3,1,465,186,2
3,2,1,195,220,2
4,3,2,300,425,2
1,4,2,213,320,2
4,2,0,186,200,2
5,3,1,320,390,2
4,2,1,357,170,2
3,2,2,230,230,2
4,4,2,365,500,2
6,3,3,432,300,2
7,5,2,286,350,2
4,3,2,375,211,2
5,4,4,407,400,2
4,3,2,327,460,2
4,4,2,160,230,2
5,4,0,280,219,2
3,3,1,242,400,2
4,3,2,327,460,2
5,4,2,275,300,2
7,5,0,343,450,2
4,3,0,435,283,2
3,3,5,305,281,2
4,3,3,563,520,2
5,3,1,279,325,2
4,5,1,336,400,2
5,4,1,200,200,2
4,3,0,441,550,2
4,3,1,180,300,2
3,2,0,204,100,2
4,3,1,244,320,2
5,5,3,216,450,2
7,5,2,450,300,2
4,4,0,270,350,2
7,4,2,364,500,2
5,4,0,230,160,2
5,3,3,375,290,2
4,4,0,320,450,2
3,4,2,180,220,2
4,4,2,510,400,2
8,4,3,535,347,2
3,3,1,180,146,2
5,7,1,260,350,2
4,3,1,301,226,2
3,3,2,280,320,2
4,3,0,150,401,2
4,4,2,320,500,2
5,3,0,475,300,2
4,2,1,200,300,2
4,2,0,271,248,2
3,4,1,220,250,2
5,2,1,176,270,2
5,3,3,330,250,2
4,2,4,445,300,2
4,3,1,325,216,2
5,4,2,225,500,2
3,3,2,140,250,2
4,3,2,420,550,2
7,5,2,450,300,2
3,3,2,400,450,2
4,4,0,180,202,2
4,2,1,418,260,2
5,3,1,184,234,2
4,4,3,250,300,2
4,4,3,300,400,2
7,5,5,513,350,2
3,3,3,280,300,2
4,3,2,300,250,2
4,4,0,146,252,2
4,5,0,226,300,2
4,3,2,488,400,2
4,3,5,402,520,2
4,3,2,160,240,2
5,5,2,145,275,2
4,2,2,255,258,2
7,4,3,300,300,2
5,3,1,183,280,2
4,3,0,150,200,2
4,4,0,249,325,2
5,5,0,198,200,2
4,3,1,138,360,2
4,2,4,240,200,2
4,4,2,227,320,2
4,3,1,440,340,2
7,5,2,420,300,2
8,4,0,373,182,2
4,3,0,326,223,2
4,5,2,300,350,2
7,6,2,282,550,2
4,3,1,440,340,2
5,3,0,225,283,2
4,3,4,289,200,2
5,3,2,463,375,2
4,2,1,228,150,2
4,3,3,198,202,2
5,5,0,198,350,2
4,3,3,202,300,2
7,2,3,421,250,2
4,4,2,365,500,2
3,2,2,302,150,2
6,6,5,481,380,2
3,2,1,302,150,2
4,3,1,270,290,2
4,3,1,360,300,2
5,1,1,280,250,2
3,2,2,300,200,2
3,2,0,303,326,2
3,2,2,303,150,2
5,3,1,184,234,2
4,3,6,513,350,2
5,3,3,600,450,2
5,3,2,220,285,2
5,3,1,283,220,2
3,2,0,238,200,2
5,5,1,513,350,2
4,3,1,277,324,2
7,4,1,330,500,2
4,2,0,198,180,2
3,3,2,368,200,2
7,5,2,450,300,2
5,4,0,210,250,2
3,3,0,220,260,2
4,2,1,328,176,2
4,3,3,202,300,2
5,3,1,242,270,2
4,3,3,375,200,2
3,2,0,144,220,2
3,2,0,200,140,2
4,3,5,394,420,2
5,3,2,200,208,2
6,3,0,465,465,2
3,2,2,312,210,2
4,3,2,202,300,2
6,3,0,266,200,2
1,2,2,495,500,2
6,3,0,266,200,2
5,3,0,248,200,2
5,4,0,300,375,2
6,5,2,336,340,2
4,4,0,300,400,2
3,4,1,220,250,2
4,3,0,225,300,2
4,3,1,298,300,2
4,3,1,339,370,2
6,5,2,336,340,2
4,3,3,202,300,2
3,2,2,303,150,2
4,3,4,289,210,2
4,3,2,175,210,2
4,4,2,297,297,2
4,3,0,180,300,2
5,2,5,380,314,2
2,2,0,333,450,2
5,3,3,600,450,2
5,4,2,180,202,2
7,4,1,310,265,2
6,5,1,442,250,2
6,4,1,128,270,2
4,3,0,148,207,2
3,3,0,349,370,2
4,3,7,400,400,2
3,3,2,216,120,2
7,4,1,310,265,2
4,4,2,145,280,2
4,5,3,550,293,2
4,4,2,366,410,2
3,3,4,347,230,2
3,2,1,240,300,2
5,4,5,513,350,2
5,4,2,180,202,2
3,2,1,421,165,2
6,5,1,442,250,2
4,3,1,98,50,2
4,3,0,180,300,2
5,3,0,400,300,2
6,3,3,375,287,2
4,3,0,400,400,2
5,4,1,375,560,2
3,2,6,329,410,2
3,3,0,349,370,2
1,2,0,225,485,2
5,3,0,283,220,2
5,5,1,375,560,2
5,6,0,236,400,2
8,3,2,210,185,2
4,3,2,200,250,2
3,3,1,180,146,2
4,3,2,104,150,2
3,1,1,411,300,2
6,3,0,574,353,2
4,3,2,300,425,2
4,3,2,202,300,2
4,3,4,163,210,2
6,5,1,235,450,2
6,2,1,348,500,2
4,4,1,160,230,2
4,2,1,510,480,2
4,3,0,140,300,2
4,2,2,435,350,2
3,2,1,211,106,2
1,3,4,560,500,2
5,4,3,157,250,2
3,2,2,225,185,2
4,5,0,226,300,2
3,2,1,235,150,2
4,6,0,332,250,2
5,3,2,220,285,2
5,4,1,300,350,2
4,3,1,300,230,2
4,3,0,180,330,2
3,2,0,450,300,2
7,3,3,199,300,2
3,2,1,216,376,2
6,4,0,166,240,2
4,3,2,441,550,2
4,3,1,300,200,2
4,2,2,282,278,2
4,3,2,595,310,2
5,3,0,475,300,2
2,6,4,560,500,2
5,3,0,500,400,2
4,4,2,145,250,2
6,3,2,328,400,2
5,3,1,257,257,2
4,3,1,200,275,2
3,2,1,207,130,2
5,4,0,210,250,2
5,5,2,288,488,2
6,6,5,481,380,2
5,4,2,325,250,2
3,2,0,204,100,2
3,2,1,220,180,2
4,4,4,500,510,2
4,3,1,371,280,2
6,2,0,215,150,2
6,6,3,287,454,2
3,3,1,270,350,2
5,3,2,463,375,2
3,3,1,220,150,2
4,3,2,372,200,2
6,3,2,212,150,2
5,3,3,330,250,2
4,3,4,163,210,2
5,4,2,392,260,2
5,4,0,200,300,2
4,3,1,187,240,2
3,3,0,127,260,2
3,2,1,207,130,2
4,1,2,266,116,2
4,3,1,255,275,2
4,3,1,144,200,2
4,4,0,294,223,2
4,3,2,171,275,2
6,3,1,296,200,2
4,3,0,240,200,2
5,2,1,147,370,2
2,2,2,246,330,2
5,3,2,450,288,2
4,3,0,303,350,2
5,3,1,515,472,2
6,3,1,296,200,2
5,2,2,300,400,2
4,3,0,225,300,2
1,2,2,150,200,2
3,3,2,387,225,2
4,5,0,182,350,2
4,3,1,325,350,2
6,2,1,348,500,2
3,3,0,198,264,2
7,5,2,420,300,2
4,3,0,164,350,2
4,3,1,186,300,2
4,6,2,200,450,2
4,2,1,328,176,2
5,5,6,398,200,2
4,4,1,249,325,2
4,4,0,339,370,2
5,3,1,291,150,2
4,2,1,294,300,2
5,2,2,399,300,2
4,3,1,200,270,2
4,2,2,400,275,2
4,3,1,180,250,2
5,4,2,490,300,2
4,3,2,510,350,2
4,3,4,202,300,2
4,4,2,240,380,2
5,6,2,240,365,2
6,4,4,321,250,2
4,4,1,180,250,2
4,2,4,240,200,2
4,4,1,264,244,2
2,2,0,234,100,2
4,4,0,170,400,2
3,3,1,135,147,2
5,4,2,360,400,2
2,1,0,213,110,2
5,4,3,157,250,2
4,2,4,300,200,2
3,2,2,295,154,2
5,3,0,400,300,2
5,4,2,132,300,2
6,3,3,212,150,2
4,4,2,297,297,2
5,3,3,550,450,2
5,3,2,450,500,2
5,3,1,279,325,2
5,3,2,292,250,2
5,2,1,350,258,2
6,4,0,340,360,2
2,2,0,234,100,2
4,3,1,98,50,2
7,7,4,399,300,2
1,3,4,560,500,2
4,4,2,170,400,2
4,3,3,198,258,2
6,4,0,365,300,2
4,3,1,306,400,2
4,4,3,305,281,2
4,5,2,359,300,2
3,1,1,411,300,2
5,2,0,242,325,2
3,2,1,220,180,2
4,4,0,350,350,2
4,4,0,200,270,2
4,2,0,198,180,2
2,3,1,270,450,2
4,4,0,180,215,2
4,2,5,413,360,2
3,3,3,219,300,2
7,4,4,350,300,2
3,2,1,216,376,2
3,3,1,220,150,2
7,2,2,197,430,2
5,7,1,260,350,2
5,3,2,260,260,2
4,3,7,400,400,2
4,3,1,200,275,2
3,3,1,220,150,2
6,3,1,296,200,2
4,3,1,325,350,2
3,2,1,235,150,2
3,2,2,240,180,2
4,3,0,143,177,2
4,3,2,130,185,2
5,3,1,375,287,2
5,4,0,293,247,2
4,3,3,280,230,2
8,4,0,269,439,2
7,6,2,330,300,2
3,5,5,357,550,2
5,3,1,291,150,2
3,3,1,505,144,2
6,5,2,120,250,2
2,2,5,600,150,2
4,4,3,305,281,2
4,3,4,289,210,2
3,2,1,320,170,2
4,4,2,360,300,2
5,5,2,182,380,2
8,4,6,507,304,2
4,3,2,140,214,2
4,3,2,375,360,2
6,3,0,465,465,2
5,4,1,390,299,2
6,4,4,312,230,2
4,3,2,180,202,2
4,3,2,215,376,2
6,2,0,146,120,2
7,6,2,571,334,2
5,4,1,232,400,2
2,2,0,165,300,2
4,4,2,145,175,2
5,2,2,311,265,2
4,3,0,180,300,2
4,4,0,200,300,2
4,2,0,285,300,2
6,4,6,560,300,2
5,4,2,204,400,2
3,2,0,202,360,2
4,3,2,116,168,2
4,3,3,563,520,2
5,5,2,288,488,2
4,4,2,300,250,2
5,1,1,160,230,2
4,4,1,249,325,2
5,3,2,385,430,2
5,3,1,257,257,2
3,2,2,269,150,2
5,6,2,400,236,2
3,3,0,242,400,2
3,2,6,329,410,2
3,2,0,139,110,2
4,3,2,300,425,2
5,3,0,200,300,2
4,3,0,180,300,2
5,4,1,232,400,2
3,1,1,220,150,2
4,1,3,285,350,2
5,5,1,507,500,2
5,4,2,392,260,2
4,3,1,220,207,2
7,3,3,509,220,2
4,3,0,216,261,2
2,2,1,109,205,2
3,3,1,300,135,2
4,3,4,400,400,2
4,2,0,499,268,2
6,4,5,333,300,2
3,2,10,300,250,2
5,2,1,350,258,2
4,4,3,507,500,2
4,3,2,300,250,2
6,3,0,390,262,2
4,5,1,237,203,2
7,4,4,350,300,2
3,4,1,220,250,2
4,3,1,300,200,2
8,4,0,269,439,2
3,3,0,377,200,2
5,3,2,560,450,2
3,3,1,220,150,2
5,4,1,239,250,2
5,3,0,190,230,2
3,2,0,303,326,2
7,4,1,419,325,2
4,2,3,240,200,2
5,4,0,400,260,2
7,4,1,176,270,2
4,2,2,282,278,2
4,3,2,375,400,2
5,3,3,399,300,2
5,3,2,200,250,2
3,3,1,225,300,2
4,2,3,213,200,2
5,3,2,220,158,2
5,4,2,132,300,2
3,3,0,213,150,2
4,2,0,285,300,2
3,3,2,216,120,2
4,4,2,197,250,2
4,5,2,300,350,2
3,3,1,220,260,2
4,2,0,418,260,2
3,2,2,225,185,2
6,4,2,220,280,2
7,6,2,282,550,2
3,2,0,450,300,2
6,2,1,278,235,2
5,5,0,169,250,2
5,5,0,424,500,2
5,4,2,275,300,2
5,4,2,204,400,2
3,2,10,300,250,2
5,3,1,257,188,2
6,3,2,365,400,2
3,2,1,302,150,2
4,4,1,375,560,2
4,4,4,500,510,2
3,3,2,182,235,2
4,3,3,256,237,2
3,3,0,227,320,2
4,3,2,319,210,2
4,3,0,200,400,2
6,2,0,146,120,2
6,3,0,390,262,2
4,3,1,255,275,2
2,3,4,391,170,2
3,3,1,505,144,2
4,2,2,198,195,2
3,2,2,280,290,2
3,3,2,387,225,2
5,3,2,292,250,2
3,2,3,256,212,2
4,3,0,405,350,2
4,3,0,150,401,2
6,6,2,265,330,2
5,3,0,312,350,2
5,3,3,399,300,2
5,4,1,300,350,2
5,4,4,225,500,2
6,3,2,182,180,2
6,2,1,230,200,2
7,3,1,254,400,2
4,4,3,507,500,2
5,6,2,498,300,2
4,3,3,550,400,2
3,3,2,277,325,2
5,3,1,500,425,2
6,4,3,150,250,2
5,2,0,311,265,2
3,4,2,180,220,2
5,3,3,375,290,2
5,3,0,312,350,2
4,3,0,330,150,2
3,2,0,303,326,2
5,4,0,200,300,2
4,4,2,203,228,2
4,2,4,300,200,2
7,3,2,435,350,2
3,2,2,300,250,2
4,4,2,320,500,2
2,2,0,234,100,2
3,3,2,182,235,2
4,3,4,289,210,2
4,3,1,300,250,2
5,3,4,402,450,2
5,3,2,375,400,2
4,3,1,269,300,2
4,3,0,180,330,2
3,2,1,144,300,2
3,2,0,238,200,2
4,2,1,357,170,2
5,3,3,600,450,2
4,3,5,402,520,2
4,3,1,98,50,2
4,4,2,276,400,2
7,6,2,330,300,2
3,3,0,270,350,2
6,4,1,204,350,2
3,2,2,510,300,2
5,4,2,325,250,2
6,4,3,621,400,2
5,4,3,277,380,2
6,2,1,233,250,2
4,6,2,200,450,2
4,4,0,315,215,2
5,3,0,300,250,2
3,3,0,312,125,2
4,4,2,300,360,2
4,5,2,359,300,2
5,3,2,232,400,2
2,2,0,165,200,2
4,3,2,303,350,2
5,5,0,169,250,2
4,4,0,258,378,2
5,4,2,360,400,2
4,4,0,170,400,2
7,3,3,509,220,2
5,3,2,463,375,2
5,3,2,463,375,2
6,4,2,410,300,2
5,4,1,488,400,2
4,3,3,232,300,2
6,4,4,335,510,2
2,3,2,214,250,2
5,3,2,200,208,2
2,2,0,333,450,2
3,2,2,312,210,2
1,4,2,213,320,2
4,4,0,170,400,2
3,4,2,340,400,2
4,3,0,394,420,2
3,4,3,246,312,2
5,5,1,513,350,2
3,2,0,200,140,2
3,2,0,120,142,2
3,3,1,184,300,2
6,3,0,348,192,2
3,2,0,279,150,2
4,4,2,303,287,2
4,3,1,180,300,2
7,4,1,419,325,2
5,3,0,312,350,2
4,5,1,237,203,2
5,4,2,392,260,2
4,3,2,270,290,2
5,3,2,136,280,2
3,3,2,277,325,2
4,3,2,175,210,2
3,3,0,242,400,2
3,2,0,144,220,2
4,3,2,160,240,2
4,3,1,144,200,2
4,4,2,300,360,2
2,3,0,270,450,2
7,5,5,513,350,2
5,3,0,450,550,2
5,5,3,424,500,2
4,3,1,200,150,2
4,3,0,162,210,2
4,2,2,255,258,2
8,3,2,210,185,2
4,4,2,375,500,2
6,4,1,204,350,2
8,5,2,140,400,2
5,3,3,375,290,2
5,4,2,360,400,2
3,4,1,303,326,2
5,2,0,242,325,2
5,2,1,546,400,2
5,2,1,350,258,2
4,3,1,98,50,2
3,3,0,450,300,2
4,3,1,306,400,2
4,3,0,265,300,2
5,3,3,375,290,2
4,3,0,150,401,2
2,2,5,600,150,2
6,4,6,560,300,2
6,3,3,348,192,2
4,3,2,180,202,2
4,4,2,145,175,2
4,3,1,180,250,2
7,4,1,330,500,2
6,3,2,253,180,2
3,3,1,220,150,2
5,2,2,196,70,2
7,4,1,419,325,2
5,5,3,424,500,2
3,2,1,220,180,2
4,3,1,180,300,2
4,4,0,339,370,2
6,5,0,575,250,2
4,2,1,328,176,2
5,2,3,350,258,2
4,3,3,375,200,2
4,5,0,182,350,2
3,3,5,521,300,2
4,2,2,400,275,2
5,3,2,385,430,2
3,2,1,175,300,2
5,4,4,203,302,2
4,4,0,170,400,2
8,5,0,590,250,2
3,2,1,348,200,2
3,3,0,349,370,2
5,2,4,300,290,2
4,3,0,240,200,2
4,2,1,280,200,2
3,3,3,280,300,2
6,5,2,229,400,2
4,3,2,200,250,2
5,3,2,292,250,2
3,3,1,216,200,2
3,2,0,450,300,2
3,3,2,200,181,2
5,3,3,375,290,2
5,3,3,550,450,2
4,3,1,269,140,2
3,3,2,262,250,2
5,4,1,390,299,2
4,3,3,563,520,2
4,3,1,270,290,2
3,3,2,368,200,2
4,4,2,360,300,2
5,3,1,257,188,2
5,4,0,241,280,2
6,6,2,334,450,2
4,4,4,400,147,2
4,3,1,148,207,2
7,5,2,450,300,2
6,3,1,166,250,2
4,4,2,253,400,2
4,1,3,285,350,2
4,3,1,200,275,2
6,2,2,428,350,2
3,3,0,349,370,2
4,3,1,200,130,2
3,3,0,270,350,2
