JKT,JKM,GRS,LT,LB,Category
2,2,2,61,61,Murah
2,1,1,80,60,Murah
2,1,1,84,60,Murah
2,1,0,130,70,Murah
2,2,0,108,216,Murah
2,1,0,93,82,Murah
3,2,1,84,55,Murah
2,1,1,90,60,Murah
2,1,1,40,30,Murah
1,2,2,68,50,Murah
2,1,1,72,40,Murah
2,2,1,113,95,Murah
2,1,1,60,40,Murah
3,2,1,60,45,Murah
2,1,0,72,45,Murah
4,1,0,115,100,Murah
2,2,1,98,98,Murah
2,1,1,72,40,Murah
3,1,0,144,100,Murah
2,1,1,84,50,Murah
2,2,1,70,40,Murah
4,2,2,140,70,Murah
2,1,1,94,70,Murah
2,1,1,69,42,Murah
2,1,1,70,42,Murah
2,1,1,94,70,Murah
2,1,0,87,42,Murah
1,1,1,42,40,Murah
3,1,1,72,89,Murah
3,1,1,96,45,Murah
4,1,0,180,90,Murah
3,2,1,65,73,Murah
2,1,1,72,90,Murah
3,2,0,98,75,Murah
2,1,1,72,40,Murah
2,1,1,72,72,Murah
2,1,1,72,45,Murah
2,1,0,78,45,Murah
1,1,1,40,22,Murah
3,2,1,91,45,Murah
2,1,1,57,36,Murah
2,1,1,132,82,Murah
2,1,1,64,52,Murah
4,2,1,70,100,Murah
3,2,1,88,75,Murah
2,1,1,93,60,Murah
3,3,1,120,60,Murah
3,2,0,200,100,Murah
4,2,0,155,250,Murah
2,2,1,105,60,Murah
3,2,1,108,100,Murah
3,2,0,70,46,Murah
2,2,1,60,70,Murah
3,1,1,70,100,Murah
4,2,1,107,200,Murah
1,1,1,60,45,Murah
2,1,0,69,50,Murah
1,1,1,120,100,Murah
4,4,1,168,300,Murah
2,1,1,98,68,Murah
3,2,0,95,66,Murah
3,2,1,102,66,Murah
2,1,1,100,50,Murah
2,1,1,154,90,Murah
3,2,0,55,72,Murah
2,1,1,35,25,Murah
3,1,1,84,110,Murah
2,1,1,48,41,Murah
3,1,0,60,110,Murah
4,1,2,125,80,Murah
2,1,0,51,51,Murah
2,1,1,42,30,Murah
2,2,2,100,90,Murah
3,3,1,147,100,Murah
2,2,1,60,70,Murah
3,2,1,120,80,Murah
2,1,1,85,37,Murah
2,1,1,84,54,Murah
2,1,1,72,45,Murah
4,1,0,180,90,Murah
2,1,1,100,80,Murah
3,2,1,94,94,Murah
2,1,1,54,60,Murah
3,2,1,100,80,Murah
2,1,0,154,60,Murah
2,1,1,78,45,Murah
3,1,0,125,115,Murah
4,2,2,140,70,Murah
3,3,2,80,80,Murah
4,1,0,147,85,Murah
3,1,1,94,85,Murah
3,1,1,70,82,Murah
2,1,0,105,36,Murah
2,1,0,64,40,Murah
4,2,0,128,100,Murah
2,2,1,75,70,Murah
2,1,1,60,40,Murah
2,1,0,102,60,Murah
2,1,1,60,55,Murah
3,2,1,94,94,Murah
4,3,1,120,200,Murah
2,1,1,80,54,Murah
3,1,1,99,70,Murah
2,1,1,72,55,Murah
3,2,1,103,75,Murah
2,1,1,95,65,Murah
2,1,2,91,50,Murah
3,1,0,60,110,Murah
3,2,2,72,84,Murah
3,2,1,82,55,Murah
3,2,0,101,66,Murah
2,1,1,88,60,Murah
2,1,1,33,71,Murah
2,2,2,50,64,Murah
4,1,0,147,85,Murah
2,2,2,215,150,Murah
2,1,1,60,42,Murah
3,2,1,88,75,Murah
2,1,0,78,90,Murah
3,2,2,69,90,Murah
2,1,1,84,60,Murah
3,2,2,100,50,Murah
3,2,0,95,66,Murah
2,1,1,72,36,Murah
3,2,1,90,60,Murah
3,2,0,56,78,Murah
4,1,0,84,120,Murah
3,2,2,113,75,Murah
2,1,1,60,30,Murah
2,1,1,60,50,Murah
2,1,0,96,96,Murah
2,1,1,112,45,Murah
3,2,1,87,55,Murah
2,1,1,100,72,Murah
3,3,2,135,145,Murah
2,1,1,98,80,Murah
2,1,1,54,60,Murah
1,1,1,54,24,Murah
4,1,0,147,85,Murah
1,1,0,55,35,Murah
3,3,1,115,175,Murah
2,1,0,72,52,Murah
2,1,1,78,45,Murah
2,1,1,78,45,Murah
2,1,0,120,90,Murah
3,2,1,85,120,Murah
3,2,1,118,150,Murah
3,2,0,60,100,Murah
3,2,0,126,130,Murah
3,2,1,88,50,Murah
2,1,1,72,55,Murah
3,2,1,100,80,Murah
3,2,0,200,100,Murah
2,1,1,72,40,Murah
4,2,1,77,135,Murah
2,2,1,98,50,Murah
2,1,1,70,36,Murah
3,3,2,80,80,Murah
4,2,0,84,180,Murah
3,2,2,79,68,Murah
3,2,1,58,50,Murah
4,2,1,144,120,Murah
3,3,0,97,135,Murah
2,1,1,60,40,Murah
3,2,2,100,108,Murah
3,2,1,64,60,Murah
3,2,0,52,52,Murah
3,1,0,75,100,Murah
3,1,1,108,70,Murah
3,2,1,100,70,Murah
2,1,1,62,38,Murah
3,2,1,61,45,Murah
3,2,0,201,139,Murah
2,1,0,60,45,Murah
3,1,1,94,60,Murah
1,1,1,30,21,Murah
2,2,0,83,90,Murah
3,1,0,187,155,Murah
2,1,1,101,60,Murah
2,1,1,70,50,Murah
4,2,1,120,190,Murah
3,1,1,72,58,Murah
2,1,1,91,48,Murah
3,2,1,95,66,Murah
2,2,1,62,50,Murah
2,1,1,62,36,Murah
2,1,0,94,45,Murah
2,1,1,87,42,Murah
4,3,1,41,68,Murah
2,1,1,72,41,Murah
3,2,1,160,140,Murah
1,1,1,114,70,Murah
4,2,0,82,105,Murah
4,4,1,147,100,Murah
2,1,0,53,102,Murah
2,1,1,84,90,Murah
1,1,1,58,21,Murah
2,1,1,72,45,Murah
3,1,1,70,45,Murah
3,2,1,70,100,Murah
2,1,0,60,30,Murah
3,2,0,201,139,Murah
2,2,1,94,120,Murah
2,1,0,66,36,Murah
2,2,1,70,50,Murah
3,1,0,140,82,Murah
3,2,1,117,120,Murah
3,3,0,120,60,Murah
3,2,1,100,70,Murah
6,2,0,71,181,Murah
2,1,1,84,60,Murah
3,3,0,94,188,Murah
2,1,1,156,100,Murah
3,1,1,90,54,Murah
2,2,1,48,41,Murah
2,1,1,60,45,Murah
3,2,2,79,68,Murah
2,1,1,50,30,Murah
2,1,0,78,45,Murah
2,1,1,102,90,Murah
1,1,0,22,46,Murah
2,2,0,72,65,Murah
2,1,1,76,42,Murah
2,1,1,60,40,Murah
3,1,1,63,40,Murah
4,2,1,126,126,Murah
4,2,0,155,250,Murah
2,1,1,60,36,Murah
2,1,0,57,55,Murah
2,1,1,72,45,Murah
2,1,1,86,40,Murah
3,1,0,72,72,Murah
2,3,0,70,120,Murah
2,1,1,120,77,Murah
2,1,1,60,38,Murah
4,2,1,128,96,Murah
4,4,1,140,140,Murah
2,1,1,102,65,Murah
2,1,1,86,56,Murah
4,2,1,84,150,Murah
3,2,1,119,110,Murah
4,2,1,96,75,Murah
2,1,1,98,66,Murah
3,1,1,220,86,Murah
2,2,0,108,216,Murah
4,2,1,84,150,Murah
2,1,0,80,90,Murah
3,2,1,72,73,Murah
2,1,1,36,80,Murah
5,4,0,37,60,Murah
2,1,1,84,54,Murah
2,1,1,72,40,Murah
2,1,1,42,30,Murah
3,2,1,128,111,Murah
2,1,1,100,80,Murah
2,1,0,84,45,Murah
2,1,0,105,48,Murah
2,2,1,60,72,Murah
2,2,1,51,50,Murah
2,1,0,70,51,Murah
3,2,1,91,45,Murah
2,1,1,65,45,Murah
4,2,1,82,85,Murah
2,1,1,105,70,Murah
2,2,2,61,61,Murah
4,2,1,90,120,Murah
3,2,1,85,120,Murah
2,1,1,52,100,Murah
2,1,0,115,53,Murah
3,2,0,121,100,Murah
3,2,0,46,56,Murah
3,2,0,95,66,Murah
3,2,1,135,158,Murah
2,1,1,54,60,Murah
2,1,1,72,40,Murah
3,3,1,155,100,Murah
3,2,0,150,130,Murah
2,1,1,60,36,Murah
2,1,1,97,55,Murah
2,2,0,60,50,Murah
2,1,1,48,41,Murah
2,2,1,83,45,Murah
2,1,0,100,40,Murah
3,1,1,100,85,Murah
3,1,0,178,45,Murah
2,1,1,36,80,Murah
2,1,1,120,90,Murah
2,1,1,102,51,Murah
2,1,1,60,36,Murah
2,1,1,69,42,Murah
2,1,1,66,33,Murah
4,2,1,135,135,Murah
3,2,1,62,68,Murah
2,1,1,78,50,Murah
2,1,1,82,36,Murah
3,2,0,127,150,Murah
2,1,0,60,50,Murah
2,1,1,72,40,Murah
2,1,1,78,77,Murah
2,2,1,105,70,Murah
2,1,1,91,50,Murah
3,2,0,62,69,Murah
3,3,1,78,85,Murah
3,2,0,101,66,Murah
3,2,0,84,100,Murah
2,1,1,85,45,Murah
2,1,1,72,42,Murah
2,1,1,145,120,Murah
2,1,0,110,77,Murah
2,2,1,39,525,Murah
2,1,1,36,66,Murah
4,2,0,90,200,Murah
1,2,0,72,65,Murah
2,1,0,60,30,Murah
2,2,1,61,45,Murah
2,1,0,60,50,Murah
3,2,0,83,70,Murah
2,1,1,65,36,Murah
4,2,1,85,84,Murah
2,1,1,72,65,Murah
4,2,0,174,348,Murah
3,1,0,80,75,Murah
2,1,2,60,45,Murah
2,1,1,76,42,Murah
2,1,0,75,36,Murah
2,1,0,98,80,Murah
2,2,1,70,50,Murah
1,1,1,72,50,Murah
2,2,1,112,100,Murah
3,2,0,56,78,Murah
2,1,0,66,60,Murah
2,2,1,102,135,Murah
2,1,1,90,90,Murah
2,1,2,90,80,Murah
4,2,2,120,140,Murah
3,3,2,80,80,Murah
2,2,1,63,90,Murah
3,2,0,121,100,Murah
2,1,1,72,50,Murah
2,1,1,63,36,Murah
2,2,1,70,50,Murah
3,2,0,125,115,Murah
2,1,0,132,120,Murah
3,2,0,116,70,Murah
2,1,0,57,55,Murah
4,2,1,84,186,Murah
4,2,0,112,112,Murah
2,1,1,62,38,Murah
1,1,1,72,50,Murah
2,1,0,110,77,Murah
3,1,1,72,89,Murah
2,1,1,78,48,Murah
4,2,1,66,100,Murah
2,2,3,117,117,Murah
3,2,2,107,100,Murah
4,2,2,140,70,Murah
3,2,0,100,90,Murah
2,1,0,101,60,Murah
2,1,1,67,31,Murah
2,1,1,72,50,Murah
1,1,0,40,22,Murah
2,1,1,81,36,Murah
2,2,1,60,70,Murah
2,1,0,74,40,Murah
2,1,1,52,100,Murah
3,3,2,80,80,Murah
2,2,3,117,117,Murah
2,1,1,78,42,Murah
2,1,0,68,36,Murah
2,2,1,63,50,Murah
2,2,1,87,100,Murah
2,2,1,48,50,Murah
1,1,1,60,21,Murah
4,2,1,120,190,Murah
2,1,0,72,43,Murah
3,2,1,84,129,Murah
3,2,1,57,50,Murah
2,1,1,87,42,Murah
2,2,2,50,64,Murah
2,1,1,102,51,Murah
2,1,0,80,90,Murah
2,1,1,72,45,Murah
3,2,1,82,55,Murah
2,2,0,72,100,Murah
2,1,1,60,30,Murah
3,1,0,60,50,Murah
4,2,1,78,100,Murah
7,4,2,183,270,Murah
2,1,1,60,30,Murah
2,1,1,78,50,Murah
3,2,0,70,100,Murah
3,2,0,92,82,Murah
3,1,0,105,90,Murah
4,3,1,102,100,Murah
2,1,0,102,70,Murah
2,1,1,69,40,Murah
2,1,1,85,45,Murah
2,1,1,107,50,Murah
2,1,0,60,36,Murah
3,2,1,96,70,Murah
2,1,0,80,90,Murah
4,3,1,187,200,Murah
3,2,2,103,96,Murah
2,2,1,60,70,Murah
2,1,1,55,40,Murah
2,1,1,72,42,Murah
4,2,1,144,165,Murah
3,2,0,116,70,Murah
2,2,1,96,72,Murah
3,2,0,86,80,Murah
3,2,2,107,100,Murah
2,1,1,168,60,Murah
2,1,1,60,42,Murah
2,2,1,94,60,Murah
2,1,1,60,36,Murah
3,2,0,60,98,Murah
2,2,1,39,52,Murah
2,1,0,60,40,Murah
2,2,0,90,54,Murah
2,1,0,50,40,Murah
4,2,0,90,200,Murah
3,2,1,85,120,Murah
4,2,1,84,150,Murah
2,1,1,60,36,Murah
3,2,0,60,60,Murah
2,1,0,94,56,Murah
3,2,1,84,63,Murah
3,3,0,125,72,Murah
2,1,1,83,50,Murah
4,2,0,139,130,Murah
1,2,2,68,50,Murah
2,1,0,60,36,Murah
2,1,0,100,36,Murah
2,1,1,171,45,Murah
3,1,1,84,110,Murah
7,2,1,152,300,Murah
1,1,1,60,45,Murah
3,1,1,106,94,Murah
1,1,0,44,88,Murah
2,1,1,72,41,Murah
6,6,1,127,250,Murah
2,2,0,90,54,Murah
3,2,1,70,100,Murah
2,1,0,112,48,Murah
2,2,0,105,130,Murah
2,1,1,72,30,Murah
3,1,1,72,50,Murah
2,1,1,132,82,Murah
2,1,1,98,68,Murah
3,3,0,90,130,Murah
4,3,1,120,200,Murah
2,1,1,60,36,Murah
4,2,2,140,70,Murah
2,1,1,72,45,Murah
3,1,0,72,72,Murah
1,1,1,58,21,Murah
3,1,1,79,68,Murah
2,1,1,110,77,Murah
1,1,1,30,21,Murah
2,1,1,60,50,Murah
3,2,1,101,66,Murah
3,2,1,145,100,Murah
2,1,1,84,90,Murah
2,1,0,40,60,Murah
2,2,0,102,65,Murah
2,1,1,78,50,Murah
3,2,1,100,48,Murah
2,1,0,66,60,Murah
2,1,0,60,50,Murah
2,1,1,90,60,Murah
2,1,1,60,45,Murah
2,1,2,68,50,Murah
3,2,0,102,90,Murah
2,1,2,144,70,Murah
3,2,0,65,225,Murah
3,1,1,120,100,Murah
2,1,1,66,45,Murah
3,2,0,96,65,Murah
4,2,1,133,200,Murah
4,2,1,107,200,Murah
3,1,1,84,110,Murah
2,1,1,72,50,Murah
3,2,0,102,90,Murah
3,2,0,70,46,Murah
7,3,1,152,300,Murah
4,2,1,102,120,Murah
2,2,0,120,90,Murah
3,2,0,90,150,Murah
3,1,1,99,70,Murah
2,1,1,84,54,Murah
2,1,1,60,50,Murah
3,1,0,38,70,Murah
2,1,1,171,45,Murah
3,2,1,87,55,Murah
3,1,1,63,40,Murah
2,2,1,60,80,Murah
5,3,2,140,130,Murah
4,2,1,135,135,Murah
2,2,1,96,95,Murah
5,3,1,135,135,Murah
2,1,1,93,92,Murah
4,3,1,100,120,Murah
4,2,1,66,100,Murah
2,2,1,139,201,Murah
3,3,2,85,120,Murah
2,2,0,90,84,Murah
3,2,1,75,80,Murah
3,2,1,96,70,Murah
3,2,0,61,69,Murah
4,3,2,140,100,Murah
3,3,2,80,80,Murah
4,2,1,144,165,Murah
2,1,1,72,72,Murah
2,1,0,100,50,Murah
2,1,1,72,45,Murah
3,2,1,88,50,Murah
2,1,1,60,36,Murah
2,1,1,84,54,Murah
2,1,0,57,36,Murah
2,1,1,72,42,Murah
2,1,1,105,70,Murah
3,2,1,90,120,Murah
3,2,0,60,98,Murah
4,3,1,85,200,Murah
4,2,1,133,200,Murah
2,2,0,45,45,Murah
3,2,0,56,100,Murah
2,2,1,102,135,Murah
2,2,1,30,80,Murah
2,2,1,94,120,Murah
2,1,1,72,41,Murah
2,1,1,91,51,Murah
2,1,1,78,45,Murah
2,1,1,72,45,Murah
2,1,1,42,30,Murah
2,1,0,74,70,Murah
2,1,1,104,95,Murah
3,2,0,140,130,Murah
4,2,1,82,85,Murah
5,3,0,100,120,Murah
3,2,0,70,45,Murah
2,1,1,60,50,Murah
3,1,1,120,80,Murah
2,1,0,57,36,Murah
2,2,1,60,80,Murah
2,1,1,156,100,Murah
2,1,1,84,56,Murah
3,2,2,131,100,Murah
4,2,1,85,84,Murah
2,1,0,89,80,Murah
3,2,1,88,75,Murah
2,1,1,85,37,Murah
2,1,1,93,60,Murah
2,1,1,104,40,Murah
2,1,1,62,36,Murah
3,3,0,90,130,Murah
2,2,1,139,201,Murah
2,1,1,80,60,Murah
3,1,0,75,75,Murah
2,1,1,60,40,Murah
5,2,1,120,150,Murah
2,1,1,98,68,Murah
3,2,1,108,96,Murah
2,1,1,98,68,Murah
3,2,1,70,100,Murah
3,2,1,87,55,Murah
2,1,0,57,36,Murah
2,1,1,60,40,Murah
2,1,1,85,36,Murah
3,2,1,108,70,Murah
2,2,1,100,70,Murah
3,2,1,60,50,Murah
1,1,1,54,24,Murah
3,2,1,79,68,Murah
3,1,1,72,58,Murah
4,2,1,128,96,Murah
4,4,1,162,122,Murah
2,2,1,112,75,Murah
3,2,1,85,55,Murah
2,1,1,100,50,Murah
3,3,0,117,110,Murah
3,1,2,64,60,Murah
2,2,0,83,90,Murah
3,2,1,60,50,Murah
2,2,0,97,80,Murah
2,1,1,110,36,Murah
2,1,0,107,99,Murah
2,1,1,60,60,Murah
3,1,1,120,90,Murah
2,1,0,50,71,Murah
2,1,0,72,121,Murah
3,2,0,56,78,Murah
2,1,1,60,36,Murah
2,1,1,61,41,Murah
2,1,1,104,95,Murah
2,1,1,100,50,Murah
2,2,1,112,58,Murah
2,1,1,100,50,Murah
3,3,1,60,120,Murah
2,1,1,60,42,Murah
2,1,1,60,42,Murah
2,1,0,34,70,Murah
4,3,0,84,200,Murah
6,6,1,127,250,Murah
5,1,0,103,80,Murah
2,1,0,80,90,Murah
2,2,0,105,105,Murah
2,2,1,60,80,Murah
2,1,1,60,40,Murah
2,1,1,84,60,Murah
3,2,1,60,110,Murah
3,3,0,94,188,Murah
2,2,1,100,80,Murah
2,1,1,72,36,Murah
2,1,1,78,45,Murah
3,2,1,120,80,Murah
3,2,0,126,130,Murah
2,1,1,110,36,Murah
3,2,0,56,100,Murah
2,1,1,117,104,Murah
2,2,1,53,45,Murah
3,2,1,108,70,Murah
2,1,1,60,36,Murah
3,1,1,84,65,Murah
4,3,0,100,120,Murah
7,4,0,90,225,Murah
2,2,1,60,85,Murah
2,2,1,84,116,Murah
2,2,1,97,68,Murah
2,1,1,86,56,Murah
1,1,0,70,70,Murah
4,2,2,300,296,Murah
4,2,1,97,130,Murah
1,1,1,136,161,Murah
5,3,0,56,95,Murah
2,1,0,87,45,Murah
2,1,1,36,60,Murah
7,2,0,104,80,Murah
3,1,0,87,174,Murah
3,1,1,122,110,Murah
4,4,0,70,70,Murah
2,1,1,72,50,Murah
2,1,1,60,36,Murah
1,1,0,75,55,Murah
3,1,0,90,80,Murah
1,1,1,62,26,Murah
2,1,1,84,45,Murah
2,1,1,132,80,Murah
2,1,1,72,50,Murah
3,1,1,72,89,Murah
3,2,0,90,150,Murah
2,1,1,99,60,Murah
3,2,0,90,100,Murah
2,1,1,104,40,Murah
3,2,0,56,78,Murah
3,2,1,60,70,Murah
2,1,1,98,68,Murah
4,2,2,120,140,Murah
2,1,1,96,60,Murah
2,1,0,72,52,Murah
2,1,1,60,36,Murah
1,1,0,75,55,Murah
3,2,0,60,98,Murah
4,2,1,120,190,Murah
2,1,1,40,30,Murah
3,1,0,98,90,Murah
3,1,1,120,90,Murah
3,2,1,60,52,Murah
2,1,1,77,40,Murah
2,2,1,60,60,Murah
2,1,1,65,45,Murah
4,2,1,120,80,Murah
2,1,1,120,80,Murah
2,1,1,72,36,Murah
2,1,0,72,43,Murah
3,2,1,83,98,Murah
2,1,0,72,121,Murah
2,1,1,72,45,Murah
2,1,0,72,121,Murah
2,1,0,74,70,Murah
2,1,1,63,45,Murah
3,2,0,78,180,Murah
2,2,0,108,67,Murah
4,1,1,70,140,Murah
2,1,1,60,45,Murah
2,1,1,90,42,Murah
5,5,0,44,88,Murah
3,1,1,63,40,Murah
3,2,1,72,65,Murah
2,1,0,78,45,Murah
2,1,1,85,37,Murah
3,2,1,62,68,Murah
1,1,0,91,40,Murah
2,2,1,84,116,Murah
2,1,1,72,45,Murah
2,1,1,99,49,Murah
3,1,1,72,58,Murah
5,3,1,162,120,Murah
2,2,1,70,90,Murah
3,2,0,200,250,Murah
2,1,0,98,48,Murah
2,1,1,70,45,Murah
2,1,0,74,48,Murah
2,1,1,90,90,Murah
2,1,1,102,51,Murah
4,1,1,120,110,Murah
2,1,1,66,36,Murah
3,1,0,75,75,Murah
4,2,0,85,80,Murah
2,1,0,93,82,Murah
3,1,1,120,80,Murah
2,1,1,72,45,Murah
2,1,0,95,60,Murah
2,1,0,61,36,Murah
2,1,1,62,40,Murah
2,1,1,115,40,Murah
4,2,1,58,100,Murah
2,1,1,72,45,Murah
4,2,1,97,130,Murah
2,2,0,90,54,Murah
2,1,1,60,36,Murah
2,1,1,84,54,Murah
2,1,1,57,36,Murah
7,4,0,66,120,Murah
4,2,1,144,120,Murah
2,1,1,87,60,Murah
3,1,1,96,45,Murah
3,2,1,60,100,Murah
2,1,0,60,50,Murah
2,2,1,30,80,Murah
2,1,0,60,50,Murah
2,1,0,53,102,Murah
3,3,0,60,120,Murah
4,3,2,120,150,Murah
2,1,1,93,73,Murah
3,1,0,124,68,Murah
3,2,2,91,95,Murah
3,2,0,62,69,Murah
3,1,0,38,70,Murah
3,1,1,98,70,Murah
4,3,1,100,120,Murah
3,2,2,119,80,Murah
3,1,0,71,65,Murah
2,1,1,85,45,Murah
1,1,1,114,70,Murah
7,4,0,104,104,Murah
2,2,0,83,90,Murah
3,2,0,58,36,Murah
3,2,1,143,130,Murah
7,2,0,49,145,Murah
2,2,1,98,98,Murah
2,1,1,84,56,Murah
3,2,1,107,70,Murah
3,1,1,104,79,Murah
2,1,1,99,49,Murah
2,1,1,60,30,Murah
3,2,1,72,73,Murah
3,3,1,81,92,Murah
4,2,1,84,186,Murah
3,3,0,90,130,Murah
3,2,0,94,94,Murah
3,2,1,87,55,Murah
2,1,0,112,61,Murah
2,2,1,60,70,Murah
1,1,0,22,46,Murah
2,1,1,81,36,Murah
3,1,0,90,80,Murah
4,2,1,200,200,Mahal
7,6,0,239,314,Mahal
8,4,3,400,150,Mahal
8,4,2,572,472,Mahal
3,2,0,311,264,Mahal
4,4,2,160,230,Mahal
4,3,2,180,300,Mahal
5,2,2,213,320,Mahal
4,3,0,528,368,Mahal
4,3,0,148,207,Mahal
5,3,2,419,420,Mahal
3,2,1,144,300,Mahal
4,5,2,359,300,Mahal
4,3,2,200,250,Mahal
3,4,2,340,400,Mahal
6,4,1,300,200,Mahal
3,3,2,325,295,Mahal
5,5,2,208,300,Mahal
5,6,2,288,400,Mahal
3,2,0,150,200,Mahal
4,3,0,150,401,Mahal
4,3,2,319,210,Mahal
4,3,2,521,500,Mahal
3,2,1,195,220,Mahal
3,2,1,310,265,Mahal
4,3,5,595,310,Mahal
4,3,4,400,400,Mahal
1,1,0,350,225,Mahal
5,6,2,400,236,Mahal
4,3,1,371,280,Mahal
4,3,1,191,170,Mahal
8,2,0,176,276,Mahal
4,4,2,250,350,Mahal
5,4,1,181,207,Mahal
5,3,3,321,210,Mahal
4,3,2,180,280,Mahal
4,4,2,375,560,Mahal
5,4,3,402,540,Mahal
6,4,3,150,250,Mahal
3,2,0,186,225,Mahal
4,3,1,180,300,Mahal
4,2,2,164,375,Mahal
4,4,2,288,400,Mahal
7,5,3,330,280,Mahal
3,2,2,303,150,Mahal
4,3,2,441,550,Mahal
4,3,1,240,200,Mahal
5,3,1,142,160,Mahal
7,5,5,513,350,Mahal
3,3,0,213,150,Mahal
5,4,1,239,250,Mahal
2,2,1,178,300,Mahal
3,4,3,130,273,Mahal
5,4,1,232,400,Mahal
4,3,0,216,261,Mahal
2,2,1,202,400,Mahal
4,2,4,240,200,Mahal
5,4,2,150,275,Mahal
4,3,1,191,170,Mahal
5,4,1,300,375,Mahal
3,3,8,510,500,Mahal
4,4,2,160,226,Mahal
4,4,2,288,400,Mahal
4,3,1,198,270,Mahal
4,3,1,200,130,Mahal
5,4,2,180,202,Mahal
3,3,1,157,165,Mahal
4,3,4,289,200,Mahal
5,5,3,424,500,Mahal
4,2,1,200,300,Mahal
2,2,2,246,330,Mahal
4,3,2,200,250,Mahal
2,2,0,165,200,Mahal
4,3,2,540,380,Mahal
4,2,3,435,350,Mahal
6,5,1,442,250,Mahal
8,3,2,210,185,Mahal
3,4,3,246,312,Mahal
8,6,4,295,500,Mahal
4,4,0,157,152,Mahal
5,3,3,281,150,Mahal
4,3,1,255,275,Mahal
5,4,0,309,350,Mahal
5,3,1,291,150,Mahal
2,3,0,270,450,Mahal
5,5,2,405,400,Mahal
3,3,1,135,147,Mahal
4,4,2,320,500,Mahal
5,6,2,400,236,Mahal
4,3,0,441,550,Mahal
5,3,0,225,283,Mahal
3,3,2,182,235,Mahal
4,4,0,321,250,Mahal
5,4,0,300,350,Mahal
5,3,1,279,325,Mahal
3,3,2,262,250,Mahal
5,3,1,257,188,Mahal
5,3,3,375,290,Mahal
4,2,1,337,400,Mahal
3,3,1,220,260,Mahal
5,2,2,399,300,Mahal
5,3,2,463,375,Mahal
3,2,1,144,300,Mahal
7,3,1,208,190,Mahal
4,2,2,218,235,Mahal
4,2,0,404,300,Mahal
4,3,1,200,270,Mahal
4,3,0,200,130,Mahal
3,3,1,200,240,Mahal
5,6,1,240,365,Mahal
5,4,2,390,299,Mahal
4,4,0,249,325,Mahal
5,3,1,242,270,Mahal
4,3,1,322,200,Mahal
6,4,0,166,240,Mahal
3,3,0,349,370,Mahal
5,3,1,184,234,Mahal
5,5,0,198,200,Mahal
3,3,0,200,250,Mahal
7,3,3,199,300,Mahal
7,4,2,364,500,Mahal
3,2,0,220,120,Mahal
5,4,1,390,299,Mahal
4,3,3,490,400,Mahal
5,5,0,424,500,Mahal
5,4,4,203,302,Mahal
6,3,3,150,250,Mahal
6,3,2,212,150,Mahal
3,3,1,220,150,Mahal
3,2,2,302,150,Mahal
6,4,0,477,371,Mahal
4,3,0,200,300,Mahal
6,4,3,200,375,Mahal
5,4,0,621,400,Mahal
5,4,2,533,300,Mahal
4,6,2,240,260,Mahal
3,3,2,280,320,Mahal
7,5,2,286,350,Mahal
3,1,3,536,300,Mahal
3,2,1,250,250,Mahal
7,4,1,330,500,Mahal
4,4,2,270,350,Mahal
3,5,2,316,250,Mahal
5,2,1,546,400,Mahal
7,3,3,199,300,Mahal
5,4,0,145,300,Mahal
5,3,1,200,300,Mahal
3,4,1,303,326,Mahal
4,4,0,416,386,Mahal
4,3,1,202,300,Mahal
3,2,2,300,172,Mahal
5,4,0,241,280,Mahal
4,3,1,269,300,Mahal
4,3,3,198,258,Mahal
5,5,5,513,350,Mahal
3,3,2,368,200,Mahal
6,3,3,375,287,Mahal
4,3,0,330,150,Mahal
5,3,1,257,257,Mahal
1,3,3,175,280,Mahal
4,3,1,225,225,Mahal
4,2,1,219,200,Mahal
4,3,0,528,368,Mahal
4,3,2,302,253,Mahal
4,2,1,244,320,Mahal
6,5,2,120,250,Mahal
4,2,1,219,200,Mahal
5,6,2,498,300,Mahal
7,4,2,410,300,Mahal
3,3,1,220,260,Mahal
4,3,1,301,226,Mahal
4,3,1,200,300,Mahal
5,3,2,200,208,Mahal
5,6,4,498,300,Mahal
4,5,3,550,293,Mahal
4,3,2,521,500,Mahal
5,5,3,275,400,Mahal
3,3,2,325,295,Mahal
5,2,2,328,339,Mahal
2,1,0,213,110,Mahal
3,1,0,280,250,Mahal
5,3,2,220,285,Mahal
4,4,2,320,500,Mahal
6,3,1,185,275,Mahal
5,4,0,200,250,Mahal
6,2,1,278,235,Mahal
3,3,2,325,218,Mahal
4,3,2,200,200,Mahal
6,4,1,324,384,Mahal
4,4,1,258,378,Mahal
6,4,1,224,216,Mahal
6,3,0,348,192,Mahal
4,3,7,400,400,Mahal
4,4,2,570,300,Mahal
4,3,1,144,172,Mahal
5,4,1,300,350,Mahal
4,3,3,312,125,Mahal
3,2,2,480,200,Mahal
6,5,2,229,400,Mahal
3,3,0,349,370,Mahal
3,2,1,421,165,Mahal
4,3,0,280,230,Mahal
4,4,2,288,400,Mahal
4,3,1,500,350,Mahal
6,2,1,230,200,Mahal
3,3,0,157,180,Mahal
5,6,1,236,400,Mahal
4,3,1,208,160,Mahal
5,3,3,375,290,Mahal
3,3,1,157,165,Mahal
7,4,1,176,270,Mahal
4,3,3,563,520,Mahal
4,1,2,266,116,Mahal
4,3,2,232,400,Mahal
4,3,1,300,250,Mahal
4,2,0,499,268,Mahal
